WSS1 WSS2 WSSadd WSSdrop split throughput time totalTraffic trafficSuccessNum
9.0 6.0 5.0 9.0 1.0 754.0 3201 55.0 54.0
9.0 6.0 5.0 9.0 1.0 754.0 3202 55.0 54.0
9.0 6.0 5.0 9.0 1.0 754.0 3203 55.0 54.0
9.0 6.0 5.0 9.0 1.0 754.0 3204 55.0 54.0
9.0 6.0 5.0 9.0 1.0 754.0 3205 55.0 54.0
9.0 6.0 5.0 9.0 1.0 754.0 3206 55.0 54.0
9.0 6.0 5.0 9.0 1.0 754.0 3207 55.0 54.0
9.0 6.0 5.0 9.0 1.0 754.0 3208 55.0 54.0
9.0 6.0 5.0 9.0 1.0 754.0 3209 55.0 54.0
9.0 6.0 5.0 9.0 1.0 754.0 3210 55.0 54.0
9.0 6.0 5.0 9.0 1.0 754.0 3211 55.0 54.0
9.0 6.0 5.0 9.0 1.0 754.0 3212 55.0 54.0
9.0 6.0 5.0 9.0 1.0 754.0 3213 55.0 54.0
9.0 6.0 5.0 9.0 1.0 754.0 3214 55.0 54.0
9.0 6.0 5.0 9.0 1.0 754.0 3215 55.0 54.0
9.0 6.0 5.0 9.0 1.0 754.0 3216 55.0 54.0
9.0 6.0 5.0 9.0 1.0 722.0 3217 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3218 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3219 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3220 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3221 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3222 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3223 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3224 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3225 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3226 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3227 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3228 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3229 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3230 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3231 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3232 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3233 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3234 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3235 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3236 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3237 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3238 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3239 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3240 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3241 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3242 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3243 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3244 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3245 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3246 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3247 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3248 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3249 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3250 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3251 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3252 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3253 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3254 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3255 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3256 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3257 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3258 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3259 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3260 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3261 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3262 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3263 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3264 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3265 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3266 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3267 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3268 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3269 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3270 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3271 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3272 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3273 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3274 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3275 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3276 54.0 53.0
9.0 6.0 5.0 9.0 1.0 722.0 3277 54.0 53.0
9.0 6.0 5.0 9.0 1.0 714.0 3278 53.0 52.0
9.0 6.0 5.0 9.0 1.0 714.0 3279 53.0 52.0
9.0 6.0 5.0 9.0 1.0 714.0 3280 53.0 52.0
9.0 6.0 5.0 9.0 1.0 714.0 3281 53.0 52.0
9.0 6.0 5.0 9.0 1.0 714.0 3282 53.0 52.0
9.0 6.0 5.0 9.0 1.0 714.0 3283 53.0 52.0
9.0 6.0 5.0 9.0 1.0 714.0 3284 53.0 52.0
9.0 6.0 5.0 9.0 1.0 714.0 3285 53.0 52.0
9.0 6.0 5.0 9.0 1.0 714.0 3286 53.0 52.0
9.0 6.0 5.0 9.0 1.0 714.0 3287 53.0 52.0
9.0 6.0 5.0 9.0 1.0 714.0 3288 53.0 52.0
9.0 6.0 5.0 9.0 1.0 714.0 3289 53.0 52.0
9.0 6.0 5.0 9.0 1.0 714.0 3290 53.0 52.0
9.0 6.0 5.0 9.0 1.0 714.0 3291 53.0 52.0
9.0 6.0 5.0 9.0 1.0 714.0 3292 53.0 52.0
9.0 6.0 5.0 9.0 1.0 714.0 3293 53.0 52.0
9.0 6.0 5.0 9.0 1.0 714.0 3294 53.0 52.0
9.0 6.0 5.0 9.0 1.0 714.0 3295 53.0 52.0
9.0 6.0 5.0 9.0 1.0 714.0 3296 53.0 52.0
9.0 6.0 5.0 9.0 1.0 714.0 3297 53.0 52.0
9.0 6.0 5.0 9.0 1.0 714.0 3298 53.0 52.0
9.0 6.0 5.0 9.0 1.0 714.0 3299 53.0 52.0
9.0 6.0 5.0 9.0 1.0 714.0 3300 53.0 52.0
9.0 6.0 5.0 9.0 1.0 714.0 3301 53.0 52.0
9.0 6.0 5.0 9.0 1.0 714.0 3302 53.0 52.0
9.0 6.0 5.0 9.0 1.0 714.0 3303 53.0 52.0
9.0 6.0 5.0 9.0 1.0 714.0 3304 53.0 52.0
9.0 6.0 5.0 9.0 1.0 714.0 3305 53.0 52.0
9.0 6.0 5.0 9.0 1.0 710.0 3306 52.0 51.0
9.0 6.0 5.0 9.0 1.0 710.0 3307 52.0 51.0
9.0 6.0 5.0 9.0 1.0 678.0 3308 51.0 50.0
9.0 6.0 5.0 9.0 1.0 678.0 3309 51.0 50.0
9.0 6.0 5.0 9.0 1.0 678.0 3310 51.0 50.0
9.0 6.0 5.0 9.0 1.0 678.0 3311 51.0 50.0
9.0 6.0 5.0 9.0 1.0 678.0 3312 51.0 50.0
9.0 6.0 5.0 9.0 1.0 678.0 3313 51.0 50.0
9.0 6.0 5.0 9.0 1.0 678.0 3314 51.0 50.0
9.0 6.0 5.0 9.0 1.0 678.0 3315 51.0 50.0
9.0 6.0 5.0 9.0 1.0 678.0 3316 51.0 50.0
9.0 6.0 5.0 9.0 1.0 678.0 3317 51.0 50.0
9.0 6.0 5.0 9.0 1.0 678.0 3318 51.0 50.0
9.0 6.0 5.0 9.0 1.0 678.0 3319 51.0 50.0
9.0 6.0 5.0 9.0 1.0 678.0 3320 51.0 50.0
9.0 6.0 5.0 9.0 1.0 678.0 3321 51.0 50.0
9.0 6.0 5.0 9.0 1.0 678.0 3322 51.0 50.0
9.0 6.0 5.0 9.0 1.0 678.0 3323 51.0 50.0
9.0 6.0 5.0 9.0 1.0 678.0 3324 51.0 50.0
9.0 6.0 5.0 9.0 1.0 678.0 3325 51.0 50.0
9.0 6.0 5.0 9.0 1.0 678.0 3326 51.0 50.0
9.0 6.0 5.0 9.0 1.0 678.0 3327 51.0 50.0
9.0 6.0 5.0 9.0 1.0 678.0 3328 51.0 50.0
9.0 6.0 5.0 9.0 1.0 678.0 3329 51.0 50.0
9.0 6.0 5.0 9.0 1.0 670.0 3330 50.0 49.0
9.0 6.0 5.0 9.0 1.0 670.0 3331 50.0 49.0
9.0 6.0 5.0 9.0 1.0 670.0 3332 50.0 49.0
9.0 6.0 5.0 9.0 1.0 670.0 3333 50.0 49.0
9.0 6.0 5.0 9.0 1.0 670.0 3334 50.0 49.0
9.0 6.0 5.0 9.0 1.0 670.0 3335 50.0 49.0
9.0 6.0 5.0 9.0 1.0 670.0 3336 50.0 49.0
9.0 6.0 5.0 9.0 1.0 670.0 3337 50.0 49.0
9.0 6.0 5.0 9.0 1.0 670.0 3338 50.0 49.0
9.0 6.0 5.0 9.0 1.0 670.0 3339 50.0 49.0
9.0 6.0 5.0 9.0 1.0 670.0 3340 50.0 49.0
9.0 6.0 5.0 9.0 1.0 670.0 3341 50.0 49.0
9.0 6.0 5.0 9.0 1.0 670.0 3342 50.0 49.0
9.0 6.0 5.0 9.0 1.0 670.0 3343 50.0 49.0
9.0 6.0 5.0 9.0 1.0 638.0 3344 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3345 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3346 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3347 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3348 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3349 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3350 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3351 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3352 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3353 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3354 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3355 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3356 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3357 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3358 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3359 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3360 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3361 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3362 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3363 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3364 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3365 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3366 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3367 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3368 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3369 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3370 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3371 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3372 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3373 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3374 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3375 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3376 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3377 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3378 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3379 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3380 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3381 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3382 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3383 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3384 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3385 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3386 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3387 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3388 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3389 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3390 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3391 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3392 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3393 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3394 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3395 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3396 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3397 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3398 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3399 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3400 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3401 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3402 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3403 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3404 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3405 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3406 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3407 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3408 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3409 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3410 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3411 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3412 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3413 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3414 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3415 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3416 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3417 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3418 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3419 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3420 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3421 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3422 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3423 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3424 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3425 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3426 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3427 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3428 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3429 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3430 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3431 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3432 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3433 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3434 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3435 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3436 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3437 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3438 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3439 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3440 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3441 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3442 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3443 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3444 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3445 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3446 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3447 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3448 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3449 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3450 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3451 49.0 48.0
9.0 6.0 5.0 9.0 1.0 638.0 3452 49.0 48.0
8.0 6.0 5.0 8.0 1.0 630.0 3453 48.0 47.0
8.0 6.0 5.0 8.0 1.0 630.0 3454 48.0 47.0
8.0 6.0 5.0 8.0 1.0 630.0 3455 48.0 47.0
8.0 6.0 5.0 8.0 1.0 630.0 3456 48.0 47.0
8.0 6.0 5.0 8.0 1.0 630.0 3457 48.0 47.0
8.0 6.0 5.0 8.0 1.0 630.0 3458 48.0 47.0
8.0 6.0 5.0 8.0 1.0 630.0 3459 48.0 47.0
8.0 6.0 5.0 8.0 1.0 630.0 3460 48.0 47.0
8.0 6.0 5.0 8.0 1.0 630.0 3461 48.0 47.0
8.0 6.0 5.0 8.0 1.0 630.0 3462 48.0 47.0
8.0 6.0 5.0 8.0 1.0 630.0 3463 48.0 47.0
8.0 6.0 5.0 8.0 1.0 630.0 3464 48.0 47.0
8.0 6.0 5.0 8.0 1.0 627.0 3465 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3466 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3467 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3468 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3469 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3470 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3471 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3472 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3473 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3474 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3475 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3476 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3477 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3478 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3479 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3480 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3481 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3482 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3483 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3484 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3485 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3486 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3487 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3488 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3489 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3490 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3491 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3492 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3493 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3494 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3495 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3496 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3497 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3498 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3499 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3500 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3501 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3502 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3503 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3504 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3505 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3506 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3507 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3508 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3509 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3510 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3511 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3512 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3513 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3514 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3515 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3516 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3517 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3518 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3519 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3520 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3521 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3522 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3523 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3524 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3525 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3526 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3527 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3528 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3529 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3530 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3531 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3532 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3533 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3534 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3535 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3536 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3537 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3538 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3539 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3540 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3541 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3542 47.0 46.0
8.0 6.0 5.0 8.0 1.0 627.0 3543 47.0 46.0
8.0 6.0 5.0 8.0 1.0 619.0 3544 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3545 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3546 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3547 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3548 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3549 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3550 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3551 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3552 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3553 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3554 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3555 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3556 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3557 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3558 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3559 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3560 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3561 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3562 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3563 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3564 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3565 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3566 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3567 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3568 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3569 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3570 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3571 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3572 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3573 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3574 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3575 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3576 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3577 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3578 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3579 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3580 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3581 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3582 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3583 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3584 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3585 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3586 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3587 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3588 46.0 45.0
8.0 6.0 5.0 8.0 1.0 619.0 3589 46.0 45.0
8.0 6.0 5.0 8.0 1.0 616.0 3590 45.0 44.0
8.0 6.0 5.0 8.0 1.0 616.0 3591 45.0 44.0
8.0 6.0 5.0 8.0 1.0 616.0 3592 45.0 44.0
8.0 6.0 5.0 8.0 1.0 616.0 3593 45.0 44.0
8.0 6.0 5.0 8.0 1.0 616.0 3594 45.0 44.0
8.0 6.0 5.0 8.0 1.0 616.0 3595 45.0 44.0
8.0 6.0 5.0 8.0 1.0 616.0 3596 45.0 44.0
8.0 6.0 5.0 8.0 1.0 616.0 3597 45.0 44.0
8.0 6.0 5.0 8.0 1.0 616.0 3598 45.0 44.0
