WSS1 WSS2 WSSadd WSSdrop split throughput time totalTraffic trafficSuccessNum
6.0 5.0 4.0 5.0 1.0 746.0 815 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 816 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 817 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 818 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 819 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 820 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 821 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 822 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 823 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 824 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 825 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 826 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 827 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 828 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 829 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 830 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 831 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 832 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 833 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 834 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 835 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 836 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 837 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 838 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 839 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 840 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 841 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 842 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 843 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 844 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 845 52.0 50.0
6.0 5.0 4.0 5.0 1.0 746.0 846 52.0 50.0
6.0 5.0 4.0 5.0 1.0 743.0 847 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 848 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 849 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 850 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 851 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 852 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 853 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 854 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 855 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 856 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 857 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 858 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 859 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 860 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 861 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 862 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 863 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 864 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 865 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 866 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 867 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 868 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 869 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 870 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 871 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 872 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 873 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 874 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 875 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 876 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 877 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 878 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 879 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 880 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 881 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 882 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 883 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 884 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 885 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 886 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 887 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 888 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 889 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 890 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 891 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 892 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 893 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 894 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 895 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 896 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 897 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 898 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 899 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 900 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 901 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 902 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 903 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 904 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 905 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 906 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 907 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 908 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 909 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 910 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 911 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 912 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 913 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 914 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 915 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 916 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 917 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 918 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 919 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 920 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 921 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 922 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 923 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 924 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 925 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 926 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 927 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 928 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 929 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 930 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 931 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 932 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 933 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 934 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 935 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 936 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 937 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 938 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 939 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 940 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 941 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 942 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 943 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 944 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 945 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 946 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 947 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 948 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 949 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 950 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 951 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 952 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 953 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 954 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 955 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 956 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 957 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 958 51.0 49.0
6.0 5.0 4.0 5.0 1.0 743.0 959 51.0 49.0
