throughput time totalTraffic trafficSuccessNum
2402.0 6953 389.0 200.0
2402.0 6954 389.0 200.0
2402.0 6955 389.0 200.0
2370.0 6956 388.0 199.0
2370.0 6957 388.0 199.0
2370.0 6958 387.0 199.0
2370.0 6959 387.0 199.0
2370.0 6960 387.0 199.0
2370.0 6961 387.0 199.0
2370.0 6962 387.0 199.0
2370.0 6963 387.0 199.0
2370.0 6964 387.0 199.0
2370.0 6965 387.0 199.0
2370.0 6966 387.0 199.0
2370.0 6967 388.0 199.0
2370.0 6968 388.0 199.0
2370.0 6969 388.0 199.0
2370.0 6970 388.0 199.0
2370.0 6971 388.0 199.0
2370.0 6972 388.0 199.0
2370.0 6973 388.0 199.0
2370.0 6974 388.0 199.0
2370.0 6975 388.0 199.0
2370.0 6976 388.0 199.0
2370.0 6977 388.0 199.0
2370.0 6978 388.0 199.0
2370.0 6979 388.0 199.0
2370.0 6980 388.0 199.0
2370.0 6981 388.0 199.0
2370.0 6982 388.0 199.0
2370.0 6983 388.0 199.0
2370.0 6984 388.0 199.0
2370.0 6985 388.0 199.0
2370.0 6986 388.0 199.0
2370.0 6987 388.0 199.0
2370.0 6988 388.0 199.0
2370.0 6989 388.0 199.0
2370.0 6990 388.0 199.0
2370.0 6991 389.0 199.0
2370.0 6992 388.0 199.0
2370.0 6993 388.0 199.0
2370.0 6994 388.0 199.0
2370.0 6995 387.0 199.0
2370.0 6996 387.0 199.0
2370.0 6997 387.0 199.0
2370.0 6998 387.0 199.0
2370.0 6999 387.0 199.0
2370.0 7000 387.0 199.0
2370.0 7001 387.0 199.0
2370.0 7002 386.0 199.0
2370.0 7003 386.0 199.0
2370.0 7004 386.0 199.0
2370.0 7005 387.0 199.0
2370.0 7006 387.0 199.0
2370.0 7007 388.0 199.0
2370.0 7008 388.0 199.0
2370.0 7009 388.0 199.0
2370.0 7010 388.0 199.0
2378.0 7011 389.0 200.0
2378.0 7012 389.0 200.0
2378.0 7013 389.0 200.0
2378.0 7014 389.0 200.0
2378.0 7015 389.0 200.0
2378.0 7016 389.0 200.0
2378.0 7017 389.0 200.0
2378.0 7018 389.0 200.0
2386.0 7019 389.0 201.0
2386.0 7020 389.0 201.0
2383.0 7021 388.0 200.0
2383.0 7022 388.0 200.0
2348.0 7023 386.0 198.0
2348.0 7024 386.0 198.0
2348.0 7025 387.0 198.0
2348.0 7026 387.0 198.0
2348.0 7027 387.0 198.0
2348.0 7028 387.0 198.0
2348.0 7029 387.0 198.0
2352.0 7030 387.0 199.0
2352.0 7031 387.0 199.0
2352.0 7032 387.0 199.0
2352.0 7033 387.0 199.0
2352.0 7034 387.0 199.0
2352.0 7035 387.0 199.0
2352.0 7036 387.0 199.0
2349.0 7037 386.0 198.0
2349.0 7038 386.0 198.0
2345.0 7039 385.0 197.0
2345.0 7040 385.0 197.0
2337.0 7041 383.0 196.0
2337.0 7042 383.0 196.0
2341.0 7043 384.0 197.0
2341.0 7044 384.0 197.0
2341.0 7045 384.0 197.0
2341.0 7046 384.0 197.0
2341.0 7047 384.0 197.0
2341.0 7048 384.0 197.0
2341.0 7049 384.0 197.0
2341.0 7050 385.0 197.0
2341.0 7051 385.0 197.0
2341.0 7052 385.0 197.0
2333.0 7053 384.0 196.0
2333.0 7054 384.0 196.0
2333.0 7055 384.0 196.0
2333.0 7056 384.0 196.0
2333.0 7057 384.0 196.0
2333.0 7058 384.0 196.0
2365.0 7059 385.0 197.0
2365.0 7060 385.0 197.0
2365.0 7061 384.0 197.0
2365.0 7062 384.0 197.0
2365.0 7063 384.0 197.0
2365.0 7064 384.0 197.0
2365.0 7065 384.0 197.0
2365.0 7066 384.0 197.0
2365.0 7067 384.0 197.0
2365.0 7068 384.0 197.0
2365.0 7069 384.0 197.0
2365.0 7070 384.0 197.0
2365.0 7071 384.0 197.0
2365.0 7072 384.0 197.0
2365.0 7073 384.0 197.0
2365.0 7074 384.0 197.0
2365.0 7075 384.0 197.0
2365.0 7076 384.0 197.0
2365.0 7077 384.0 197.0
2365.0 7078 384.0 197.0
2365.0 7079 384.0 197.0
2357.0 7080 383.0 196.0
2357.0 7081 383.0 196.0
2365.0 7082 384.0 197.0
2365.0 7083 384.0 197.0
2365.0 7084 384.0 197.0
2365.0 7085 384.0 197.0
2365.0 7086 384.0 197.0
2369.0 7087 385.0 198.0
2369.0 7088 385.0 198.0
2369.0 7089 385.0 198.0
2369.0 7090 385.0 198.0
2369.0 7091 385.0 198.0
2369.0 7092 385.0 198.0
2369.0 7093 384.0 198.0
2369.0 7094 385.0 198.0
2361.0 7095 384.0 197.0
2361.0 7096 384.0 197.0
2361.0 7097 384.0 197.0
2361.0 7098 384.0 197.0
2361.0 7099 384.0 197.0
2361.0 7100 384.0 197.0
2361.0 7101 384.0 197.0
2361.0 7102 384.0 197.0
2358.0 7103 383.0 196.0
2358.0 7104 383.0 196.0
2358.0 7105 383.0 196.0
2358.0 7106 383.0 196.0
2358.0 7107 383.0 196.0
2358.0 7108 383.0 196.0
2358.0 7109 383.0 196.0
2358.0 7110 383.0 196.0
2358.0 7111 383.0 196.0
2358.0 7112 383.0 196.0
2358.0 7113 383.0 196.0
2358.0 7114 383.0 196.0
2358.0 7115 383.0 196.0
2358.0 7116 383.0 196.0
2358.0 7117 383.0 196.0
2358.0 7118 383.0 196.0
2358.0 7119 383.0 196.0
2354.0 7120 382.0 195.0
2354.0 7121 382.0 195.0
2354.0 7122 382.0 195.0
2350.0 7123 381.0 194.0
2350.0 7124 381.0 194.0
2350.0 7125 381.0 194.0
2350.0 7126 381.0 194.0
2350.0 7127 381.0 194.0
2350.0 7128 381.0 194.0
2347.0 7129 380.0 193.0
2347.0 7130 380.0 193.0
2347.0 7131 380.0 193.0
2347.0 7132 380.0 193.0
2347.0 7133 380.0 193.0
2347.0 7134 380.0 193.0
2347.0 7135 380.0 193.0
2347.0 7136 380.0 193.0
2347.0 7137 380.0 193.0
2347.0 7138 381.0 193.0
2347.0 7139 382.0 193.0
2347.0 7140 382.0 193.0
2347.0 7141 382.0 193.0
2347.0 7142 382.0 193.0
2347.0 7143 382.0 193.0
2347.0 7144 382.0 193.0
2347.0 7145 382.0 193.0
2343.0 7146 381.0 192.0
2351.0 7147 382.0 193.0
2351.0 7148 382.0 193.0
2351.0 7149 382.0 193.0
2383.0 7150 383.0 194.0
2383.0 7151 383.0 194.0
2383.0 7152 383.0 194.0
2383.0 7153 383.0 194.0
2383.0 7154 383.0 194.0
2383.0 7155 383.0 194.0
2383.0 7156 384.0 194.0
2383.0 7157 384.0 194.0
2383.0 7158 384.0 194.0
2383.0 7159 384.0 194.0
2383.0 7160 384.0 194.0
2383.0 7161 384.0 194.0
2383.0 7162 384.0 194.0
2415.0 7163 384.0 195.0
2415.0 7164 384.0 195.0
2415.0 7165 384.0 195.0
2415.0 7166 384.0 195.0
2415.0 7167 384.0 195.0
2415.0 7168 384.0 195.0
2411.0 7169 383.0 194.0
2411.0 7170 383.0 194.0
2411.0 7171 383.0 194.0
2411.0 7172 384.0 194.0
2411.0 7173 384.0 194.0
2411.0 7174 384.0 194.0
2411.0 7175 384.0 194.0
2411.0 7176 384.0 194.0
2411.0 7177 384.0 194.0
2411.0 7178 384.0 194.0
2411.0 7179 384.0 194.0
2411.0 7180 384.0 194.0
2411.0 7181 384.0 194.0
2411.0 7182 384.0 194.0
2411.0 7183 384.0 194.0
2411.0 7184 384.0 194.0
2411.0 7185 384.0 194.0
2411.0 7186 384.0 194.0
2411.0 7187 384.0 194.0
2411.0 7188 384.0 194.0
2411.0 7189 384.0 194.0
2411.0 7190 384.0 194.0
2411.0 7191 383.0 194.0
2411.0 7192 383.0 194.0
2411.0 7193 383.0 194.0
2411.0 7194 383.0 194.0
2411.0 7195 383.0 194.0
2411.0 7196 383.0 194.0
2411.0 7197 384.0 194.0
2411.0 7198 384.0 194.0
2414.0 7199 385.0 195.0
2406.0 7200 384.0 194.0
2410.0 7201 385.0 195.0
2410.0 7202 385.0 195.0
2410.0 7203 385.0 195.0
2410.0 7204 385.0 195.0
2410.0 7205 385.0 195.0
2410.0 7206 386.0 195.0
2410.0 7207 386.0 195.0
2410.0 7208 386.0 195.0
2410.0 7209 386.0 195.0
2410.0 7210 386.0 195.0
2410.0 7211 386.0 195.0
2410.0 7212 386.0 195.0
2378.0 7213 385.0 194.0
2378.0 7214 385.0 194.0
2378.0 7215 385.0 194.0
2378.0 7216 385.0 194.0
2410.0 7217 386.0 195.0
2410.0 7218 386.0 195.0
2410.0 7219 386.0 195.0
2410.0 7220 386.0 195.0
2410.0 7221 387.0 195.0
2410.0 7222 387.0 195.0
2410.0 7223 387.0 195.0
2410.0 7224 387.0 195.0
2410.0 7225 387.0 195.0
2410.0 7226 387.0 195.0
2410.0 7227 388.0 195.0
2410.0 7228 388.0 195.0
2410.0 7229 388.0 195.0
2406.0 7230 387.0 194.0
2406.0 7231 387.0 194.0
2406.0 7232 387.0 194.0
2406.0 7233 387.0 194.0
2406.0 7234 386.0 194.0
2406.0 7235 386.0 194.0
2406.0 7236 386.0 194.0
2406.0 7237 386.0 194.0
2410.0 7238 387.0 195.0
2410.0 7239 388.0 195.0
2410.0 7240 388.0 195.0
2410.0 7241 388.0 195.0
2382.0 7242 388.0 195.0
2350.0 7243 387.0 194.0
2350.0 7244 387.0 194.0
2350.0 7245 387.0 194.0
2350.0 7246 387.0 194.0
2350.0 7247 387.0 194.0
2350.0 7248 387.0 194.0
2346.0 7249 386.0 193.0
2346.0 7250 386.0 193.0
2346.0 7251 386.0 193.0
2346.0 7252 386.0 193.0
2346.0 7253 386.0 193.0
2346.0 7254 386.0 193.0
2346.0 7255 386.0 193.0
2346.0 7256 386.0 193.0
2346.0 7257 386.0 193.0
2346.0 7258 386.0 193.0
2346.0 7259 386.0 193.0
2346.0 7260 386.0 193.0
2346.0 7261 386.0 193.0
2346.0 7262 385.0 193.0
2346.0 7263 385.0 193.0
2346.0 7264 385.0 193.0
2338.0 7265 384.0 192.0
2338.0 7266 384.0 192.0
2338.0 7267 384.0 192.0
2338.0 7268 384.0 192.0
2338.0 7269 384.0 192.0
2338.0 7270 384.0 192.0
2338.0 7271 384.0 192.0
2338.0 7272 384.0 192.0
2338.0 7273 384.0 192.0
2346.0 7274 385.0 193.0
2346.0 7275 385.0 193.0
2346.0 7276 385.0 193.0
2378.0 7277 386.0 194.0
2378.0 7278 386.0 194.0
2378.0 7279 386.0 194.0
2378.0 7280 385.0 194.0
2378.0 7281 385.0 194.0
2378.0 7282 385.0 194.0
2378.0 7283 385.0 194.0
2378.0 7284 385.0 194.0
2378.0 7285 385.0 194.0
2378.0 7286 385.0 194.0
2378.0 7287 385.0 194.0
2378.0 7288 385.0 194.0
2378.0 7289 385.0 194.0
2378.0 7290 385.0 194.0
2378.0 7291 385.0 194.0
2378.0 7292 385.0 194.0
2378.0 7293 385.0 194.0
2378.0 7294 385.0 194.0
2378.0 7295 385.0 194.0
2378.0 7296 385.0 194.0
2378.0 7297 385.0 194.0
2378.0 7298 385.0 194.0
2378.0 7299 385.0 194.0
2378.0 7300 385.0 194.0
2378.0 7301 385.0 194.0
2375.0 7302 384.0 193.0
2375.0 7303 384.0 193.0
2375.0 7304 384.0 193.0
2375.0 7305 384.0 193.0
2375.0 7306 383.0 193.0
2375.0 7307 383.0 193.0
2375.0 7308 384.0 193.0
2375.0 7309 384.0 193.0
2375.0 7310 384.0 193.0
2375.0 7311 384.0 193.0
2375.0 7312 384.0 193.0
2375.0 7313 383.0 193.0
2343.0 7314 382.0 192.0
2343.0 7315 382.0 192.0
2343.0 7316 382.0 192.0
2343.0 7317 383.0 192.0
2343.0 7318 382.0 192.0
2343.0 7319 382.0 192.0
2343.0 7320 382.0 192.0
2343.0 7321 382.0 192.0
2343.0 7322 382.0 192.0
2343.0 7323 383.0 192.0
2343.0 7324 383.0 192.0
2343.0 7325 383.0 192.0
2343.0 7326 383.0 192.0
2343.0 7327 383.0 192.0
2343.0 7328 383.0 192.0
2343.0 7329 383.0 192.0
2343.0 7330 383.0 192.0
2343.0 7331 383.0 192.0
2351.0 7332 384.0 193.0
2351.0 7333 384.0 193.0
2351.0 7334 384.0 193.0
2351.0 7335 384.0 193.0
2351.0 7336 384.0 193.0
2355.0 7337 384.0 194.0
2355.0 7338 384.0 194.0
2355.0 7339 384.0 194.0
2355.0 7340 384.0 194.0
2355.0 7341 384.0 194.0
2355.0 7342 384.0 194.0
2355.0 7343 385.0 194.0
2355.0 7344 386.0 194.0
2355.0 7345 386.0 194.0
2355.0 7346 386.0 194.0
2359.0 7347 387.0 195.0
2351.0 7348 386.0 194.0
2351.0 7349 386.0 194.0
2351.0 7350 386.0 194.0
2351.0 7351 386.0 194.0
2351.0 7352 386.0 194.0
2351.0 7353 386.0 194.0
2351.0 7354 386.0 194.0
2351.0 7355 386.0 194.0
2351.0 7356 386.0 194.0
2351.0 7357 386.0 194.0
2351.0 7358 386.0 194.0
2351.0 7359 386.0 194.0
2351.0 7360 386.0 194.0
2351.0 7361 386.0 194.0
2351.0 7362 386.0 194.0
2351.0 7363 386.0 194.0
2351.0 7364 386.0 194.0
2351.0 7365 386.0 194.0
2351.0 7366 386.0 194.0
2351.0 7367 386.0 194.0
2351.0 7368 386.0 194.0
2351.0 7369 386.0 194.0
2351.0 7370 386.0 194.0
2351.0 7371 386.0 194.0
2351.0 7372 386.0 194.0
2351.0 7373 386.0 194.0
2351.0 7374 386.0 194.0
2348.0 7375 385.0 193.0
2348.0 7376 385.0 193.0
2348.0 7377 385.0 193.0
2348.0 7378 385.0 193.0
2348.0 7379 385.0 193.0
2348.0 7380 385.0 193.0
2348.0 7381 385.0 193.0
2344.0 7382 385.0 193.0
2344.0 7383 385.0 193.0
2344.0 7384 385.0 193.0
2344.0 7385 385.0 193.0
2344.0 7386 385.0 193.0
2344.0 7387 385.0 193.0
2344.0 7388 385.0 193.0
2344.0 7389 385.0 193.0
2347.0 7390 386.0 194.0
2347.0 7391 386.0 194.0
2315.0 7392 385.0 193.0
2315.0 7393 385.0 193.0
2315.0 7394 385.0 193.0
2315.0 7395 385.0 193.0
2315.0 7396 385.0 193.0
2315.0 7397 385.0 193.0
2315.0 7398 386.0 193.0
2315.0 7399 386.0 193.0
2315.0 7400 386.0 193.0
2315.0 7401 386.0 193.0
2315.0 7402 386.0 193.0
2315.0 7403 386.0 193.0
2315.0 7404 386.0 193.0
2315.0 7405 386.0 193.0
2315.0 7406 386.0 193.0
2315.0 7407 386.0 193.0
2315.0 7408 386.0 193.0
2318.0 7409 387.0 194.0
2318.0 7410 387.0 194.0
2318.0 7411 387.0 194.0
2318.0 7412 387.0 194.0
2318.0 7413 387.0 194.0
2318.0 7414 388.0 194.0
2318.0 7415 388.0 194.0
2318.0 7416 388.0 194.0
2318.0 7417 388.0 194.0
2326.0 7418 389.0 195.0
2326.0 7419 389.0 195.0
2326.0 7420 389.0 195.0
2326.0 7421 389.0 195.0
2326.0 7422 388.0 195.0
2326.0 7423 388.0 195.0
2326.0 7424 388.0 195.0
2323.0 7425 388.0 194.0
2323.0 7426 388.0 194.0
2323.0 7427 389.0 194.0
2323.0 7428 389.0 194.0
2323.0 7429 389.0 194.0
2323.0 7430 389.0 194.0
2323.0 7431 389.0 194.0
2323.0 7432 389.0 194.0
2323.0 7433 389.0 194.0
2323.0 7434 388.0 194.0
2323.0 7435 388.0 194.0
2323.0 7436 388.0 194.0
2326.0 7437 389.0 195.0
2326.0 7438 389.0 195.0
2326.0 7439 389.0 195.0
2326.0 7440 389.0 195.0
2326.0 7441 389.0 195.0
2326.0 7442 390.0 195.0
2326.0 7443 390.0 195.0
2326.0 7444 390.0 195.0
2334.0 7445 391.0 196.0
2334.0 7446 391.0 196.0
2334.0 7447 391.0 196.0
2334.0 7448 391.0 196.0
2334.0 7449 390.0 196.0
2334.0 7450 390.0 196.0
2334.0 7451 390.0 196.0
2334.0 7452 390.0 196.0
2334.0 7453 390.0 196.0
2334.0 7454 390.0 196.0
2334.0 7455 390.0 196.0
2334.0 7456 390.0 196.0
2334.0 7457 390.0 196.0
2334.0 7458 390.0 196.0
2334.0 7459 390.0 196.0
2334.0 7460 390.0 196.0
2334.0 7461 390.0 196.0
2334.0 7462 390.0 196.0
2334.0 7463 390.0 196.0
2334.0 7464 390.0 196.0
2334.0 7465 390.0 196.0
2334.0 7466 390.0 196.0
2334.0 7467 390.0 196.0
2334.0 7468 390.0 196.0
2334.0 7469 390.0 196.0
2334.0 7470 390.0 196.0
2334.0 7471 390.0 196.0
2334.0 7472 391.0 196.0
2334.0 7473 392.0 196.0
2334.0 7474 392.0 196.0
2334.0 7475 392.0 196.0
2334.0 7476 392.0 196.0
2334.0 7477 392.0 196.0
2337.0 7478 393.0 197.0
2337.0 7479 393.0 197.0
2337.0 7480 393.0 197.0
2337.0 7481 393.0 197.0
2337.0 7482 393.0 197.0
2337.0 7483 393.0 197.0
2337.0 7484 393.0 197.0
2337.0 7485 393.0 197.0
2337.0 7486 393.0 197.0
2337.0 7487 393.0 197.0
2337.0 7488 393.0 197.0
2337.0 7489 393.0 197.0
2337.0 7490 392.0 197.0
2329.0 7491 392.0 196.0
2329.0 7492 393.0 196.0
2329.0 7493 393.0 196.0
2329.0 7494 393.0 196.0
2329.0 7495 393.0 196.0
2329.0 7496 393.0 196.0
2329.0 7497 393.0 196.0
2329.0 7498 393.0 196.0
2329.0 7499 393.0 196.0
2329.0 7500 393.0 196.0
2329.0 7501 393.0 196.0
2329.0 7502 393.0 196.0
2329.0 7503 393.0 196.0
2329.0 7504 393.0 196.0
2329.0 7505 393.0 196.0
2329.0 7506 393.0 196.0
2329.0 7507 393.0 196.0
2329.0 7508 393.0 196.0
2329.0 7509 393.0 196.0
2329.0 7510 393.0 196.0
2329.0 7511 393.0 196.0
2329.0 7512 393.0 196.0
2329.0 7513 393.0 196.0
2329.0 7514 393.0 196.0
2329.0 7515 393.0 196.0
2361.0 7516 394.0 197.0
2361.0 7517 394.0 197.0
2361.0 7518 394.0 197.0
2361.0 7519 394.0 197.0
2357.0 7520 393.0 196.0
2357.0 7521 393.0 196.0
2357.0 7522 393.0 196.0
2357.0 7523 393.0 196.0
2357.0 7524 393.0 196.0
2357.0 7525 393.0 196.0
2357.0 7526 392.0 196.0
2357.0 7527 392.0 196.0
2357.0 7528 392.0 196.0
2357.0 7529 392.0 196.0
2357.0 7530 392.0 196.0
2357.0 7531 392.0 196.0
2357.0 7532 392.0 196.0
2357.0 7533 392.0 196.0
2357.0 7534 392.0 196.0
2357.0 7535 392.0 196.0
2357.0 7536 392.0 196.0
2357.0 7537 391.0 196.0
2360.0 7538 392.0 197.0
2360.0 7539 392.0 197.0
2360.0 7540 392.0 197.0
2360.0 7541 392.0 197.0
2360.0 7542 392.0 197.0
2360.0 7543 393.0 197.0
2360.0 7544 393.0 197.0
2368.0 7545 394.0 198.0
2368.0 7546 394.0 198.0
2368.0 7547 394.0 198.0
2336.0 7548 393.0 197.0
2336.0 7549 393.0 197.0
2344.0 7550 394.0 198.0
2344.0 7551 395.0 198.0
2344.0 7552 395.0 198.0
2344.0 7553 395.0 198.0
2344.0 7554 394.0 198.0
2344.0 7555 394.0 198.0
2344.0 7556 394.0 198.0
2344.0 7557 394.0 198.0
2344.0 7558 394.0 198.0
2344.0 7559 394.0 198.0
2344.0 7560 394.0 198.0
2344.0 7561 394.0 198.0
2344.0 7562 394.0 198.0
2344.0 7563 394.0 198.0
2344.0 7564 394.0 198.0
2344.0 7565 394.0 198.0
2344.0 7566 394.0 198.0
2344.0 7567 394.0 198.0
2344.0 7568 394.0 198.0
2344.0 7569 394.0 198.0
2344.0 7570 394.0 198.0
2344.0 7571 394.0 198.0
2344.0 7572 394.0 198.0
2344.0 7573 394.0 198.0
2344.0 7574 394.0 198.0
2344.0 7575 394.0 198.0
2344.0 7576 394.0 198.0
2344.0 7577 394.0 198.0
2376.0 7578 395.0 199.0
2376.0 7579 395.0 199.0
2372.0 7580 394.0 198.0
2372.0 7581 394.0 198.0
2372.0 7582 394.0 198.0
2372.0 7583 394.0 198.0
2372.0 7584 394.0 198.0
2372.0 7585 394.0 198.0
2372.0 7586 394.0 198.0
2372.0 7587 394.0 198.0
2372.0 7588 394.0 198.0
2372.0 7589 394.0 198.0
2372.0 7590 395.0 198.0
2372.0 7591 395.0 198.0
2372.0 7592 395.0 198.0
2372.0 7593 395.0 198.0
2380.0 7594 396.0 199.0
2380.0 7595 396.0 199.0
2380.0 7596 396.0 199.0
2380.0 7597 396.0 199.0
2380.0 7598 396.0 199.0
2380.0 7599 396.0 199.0
2380.0 7600 396.0 199.0
2372.0 7601 395.0 198.0
2372.0 7602 395.0 198.0
2372.0 7603 395.0 198.0
2369.0 7604 394.0 197.0
2369.0 7605 394.0 197.0
2369.0 7606 394.0 197.0
2372.0 7607 395.0 198.0
2372.0 7608 394.0 198.0
2372.0 7609 394.0 198.0
2372.0 7610 394.0 198.0
2372.0 7611 394.0 198.0
2372.0 7612 394.0 198.0
2372.0 7613 394.0 198.0
2372.0 7614 394.0 198.0
2372.0 7615 394.0 198.0
2364.0 7616 393.0 197.0
2364.0 7617 393.0 197.0
2364.0 7618 393.0 197.0
2364.0 7619 393.0 197.0
2364.0 7620 393.0 197.0
2364.0 7621 393.0 197.0
2364.0 7622 393.0 197.0
2364.0 7623 393.0 197.0
2364.0 7624 393.0 197.0
2364.0 7625 393.0 197.0
2364.0 7626 393.0 197.0
2364.0 7627 393.0 197.0
2364.0 7628 393.0 197.0
2364.0 7629 393.0 197.0
2364.0 7630 393.0 197.0
2364.0 7631 393.0 197.0
2364.0 7632 393.0 197.0
2364.0 7633 393.0 197.0
2364.0 7634 393.0 197.0
2364.0 7635 393.0 197.0
2364.0 7636 393.0 197.0
2364.0 7637 393.0 197.0
2364.0 7638 393.0 197.0
2364.0 7639 393.0 197.0
2364.0 7640 393.0 197.0
2364.0 7641 393.0 197.0
2364.0 7642 393.0 197.0
2364.0 7643 393.0 197.0
2364.0 7644 393.0 197.0
2364.0 7645 393.0 197.0
2364.0 7646 393.0 197.0
2364.0 7647 393.0 197.0
2364.0 7648 393.0 197.0
2364.0 7649 393.0 197.0
2364.0 7650 393.0 197.0
2364.0 7651 393.0 197.0
2360.0 7652 392.0 196.0
2360.0 7653 392.0 196.0
2360.0 7654 393.0 196.0
2360.0 7655 393.0 196.0
2360.0 7656 393.0 196.0
2360.0 7657 393.0 196.0
2360.0 7658 393.0 196.0
2360.0 7659 393.0 196.0
2360.0 7660 394.0 196.0
2360.0 7661 394.0 196.0
2360.0 7662 394.0 196.0
2360.0 7663 394.0 196.0
2360.0 7664 394.0 196.0
2360.0 7665 394.0 196.0
2360.0 7666 394.0 196.0
2360.0 7667 395.0 196.0
2360.0 7668 395.0 196.0
2360.0 7669 394.0 196.0
2360.0 7670 393.0 196.0
2360.0 7671 393.0 196.0
2360.0 7672 393.0 196.0
2363.0 7673 394.0 197.0
2363.0 7674 394.0 197.0
2363.0 7675 394.0 197.0
2363.0 7676 394.0 197.0
2363.0 7677 394.0 197.0
2363.0 7678 394.0 197.0
2363.0 7679 394.0 197.0
2331.0 7680 393.0 196.0
2331.0 7681 393.0 196.0
2331.0 7682 393.0 196.0
2331.0 7683 393.0 196.0
2331.0 7684 393.0 196.0
2331.0 7685 393.0 196.0
2331.0 7686 393.0 196.0
2331.0 7687 393.0 196.0
2331.0 7688 393.0 196.0
2331.0 7689 393.0 196.0
2331.0 7690 393.0 196.0
2331.0 7691 393.0 196.0
2331.0 7692 393.0 196.0
2331.0 7693 393.0 196.0
2331.0 7694 393.0 196.0
2331.0 7695 393.0 196.0
2331.0 7696 393.0 196.0
2331.0 7697 392.0 196.0
2331.0 7698 392.0 196.0
2331.0 7699 392.0 196.0
2331.0 7700 392.0 196.0
2331.0 7701 392.0 196.0
2331.0 7702 392.0 196.0
2331.0 7703 392.0 196.0
2331.0 7704 392.0 196.0
2331.0 7705 392.0 196.0
2335.0 7706 393.0 197.0
2335.0 7707 393.0 197.0
2367.0 7708 394.0 198.0
2367.0 7709 394.0 198.0
2367.0 7710 394.0 198.0
2367.0 7711 394.0 198.0
2367.0 7712 394.0 198.0
2367.0 7713 394.0 198.0
2367.0 7714 394.0 198.0
2367.0 7715 394.0 198.0
2367.0 7716 394.0 198.0
2367.0 7717 394.0 198.0
2367.0 7718 394.0 198.0
2367.0 7719 394.0 198.0
2367.0 7720 394.0 198.0
2367.0 7721 394.0 198.0
2367.0 7722 394.0 198.0
2367.0 7723 395.0 198.0
2367.0 7724 395.0 198.0
2367.0 7725 395.0 198.0
2335.0 7726 394.0 197.0
2335.0 7727 394.0 197.0
2335.0 7728 394.0 197.0
2335.0 7729 394.0 197.0
2335.0 7730 394.0 197.0
2335.0 7731 394.0 197.0
2335.0 7732 394.0 197.0
2335.0 7733 394.0 197.0
2335.0 7734 394.0 197.0
2335.0 7735 394.0 197.0
2335.0 7736 394.0 197.0
2335.0 7737 394.0 197.0
2335.0 7738 394.0 197.0
2335.0 7739 394.0 197.0
2335.0 7740 394.0 197.0
2335.0 7741 394.0 197.0
2339.0 7742 395.0 198.0
2339.0 7743 395.0 198.0
2339.0 7744 395.0 198.0
2339.0 7745 395.0 198.0
2339.0 7746 395.0 198.0
2339.0 7747 396.0 198.0
2339.0 7748 396.0 198.0
2339.0 7749 396.0 198.0
2339.0 7750 396.0 198.0
2339.0 7751 396.0 198.0
2339.0 7752 396.0 198.0
2339.0 7753 396.0 198.0
2339.0 7754 396.0 198.0
2339.0 7755 396.0 198.0
2339.0 7756 396.0 198.0
2339.0 7757 396.0 198.0
2339.0 7758 396.0 198.0
2339.0 7759 396.0 198.0
2339.0 7760 396.0 198.0
2339.0 7761 395.0 198.0
2339.0 7762 394.0 198.0
2339.0 7763 394.0 198.0
2339.0 7764 394.0 198.0
2339.0 7765 394.0 198.0
2307.0 7766 393.0 197.0
2307.0 7767 393.0 197.0
2307.0 7768 393.0 197.0
2307.0 7769 393.0 197.0
2307.0 7770 393.0 197.0
2307.0 7771 393.0 197.0
2304.0 7772 392.0 196.0
2304.0 7773 392.0 196.0
2304.0 7774 392.0 196.0
2296.0 7775 391.0 195.0
2296.0 7776 391.0 195.0
2296.0 7777 391.0 195.0
2296.0 7778 391.0 195.0
2296.0 7779 391.0 195.0
2296.0 7780 391.0 195.0
2296.0 7781 391.0 195.0
2328.0 7782 392.0 196.0
2328.0 7783 392.0 196.0
2328.0 7784 392.0 196.0
2328.0 7785 392.0 196.0
2328.0 7786 392.0 196.0
2328.0 7787 392.0 196.0
2328.0 7788 392.0 196.0
2328.0 7789 392.0 196.0
2328.0 7790 392.0 196.0
2328.0 7791 392.0 196.0
2328.0 7792 392.0 196.0
2328.0 7793 392.0 196.0
2328.0 7794 392.0 196.0
2328.0 7795 392.0 196.0
2328.0 7796 392.0 196.0
2336.0 7797 393.0 197.0
2336.0 7798 393.0 197.0
2336.0 7799 393.0 197.0
2336.0 7800 393.0 197.0
2336.0 7801 393.0 197.0
2336.0 7802 393.0 197.0
2332.0 7803 392.0 196.0
2332.0 7804 392.0 196.0
2332.0 7805 392.0 196.0
2332.0 7806 392.0 196.0
2332.0 7807 392.0 196.0
2332.0 7808 392.0 196.0
2332.0 7809 392.0 196.0
2332.0 7810 392.0 196.0
2332.0 7811 392.0 196.0
2332.0 7812 392.0 196.0
2332.0 7813 392.0 196.0
2332.0 7814 392.0 196.0
2332.0 7815 392.0 196.0
2332.0 7816 393.0 196.0
2332.0 7817 393.0 196.0
2332.0 7818 393.0 196.0
2332.0 7819 393.0 196.0
2332.0 7820 393.0 196.0
2332.0 7821 393.0 196.0
2332.0 7822 393.0 196.0
2332.0 7823 392.0 196.0
2332.0 7824 392.0 196.0
2332.0 7825 392.0 196.0
